address,lat,lon
"Смоленская область Ярцевский район, г. Ярцево, ул. Пугачева, д. 3",55.0589575675,32.682239413299996
"Смоленская область Ярцевский район, г. Ярцево, ул. Гагарина, д. 5",55.065126432,32.6930862665
"Смоленская область Ярцевский район, г. Ярцево, ул. Гагарина, д. 52",55.0576087698,32.7062827349
"Смоленская область Ярцевский район, г. Ярцево, просп. Металлургов, д. 19а",55.0484086959,32.729789614699996
"Смоленская область Ярцевский район, г. Ярцево, просп. Металлургов, д. 25",55.046887438,32.7280086279
"Смоленская область Ярцевский район, г. Ярцево, ул. Автозаводская, д. 32",55.048248889700005,32.7332335711
"Смоленская область Ярцевский район, г. Ярцево, ул. Автозаводская, д. 18",55.0458486468,32.7310824394
"Смоленская область Ярцевский район, г. Ярцево, ул. Энтузиастов, д. 33",55.0433898622,32.72803545
"Смоленская область Ярцевский район, г. Ярцево, ул. Ленинская, д. 15",55.064548909399996,32.683998942399995
"Смоленская область Ярцевский район, г. Ярцево, ул. Дачная, д. 20",55.0391880646,32.7101504803
"Смоленская область Ярцевский район, г. Ярцево, ул. Кузнецова, д. 56",55.075627903800005,32.6648318768
"Смоленская область Ярцевский район, г. Ярцево, Школьный переулок, д. 8",55.0710486304,32.6879149675
"Смоленская область Ярцевский район, г. Ярцево, ул. Макаренко, д. 3",55.083320271800005,32.731205820999996
"Смоленская область Ярцевский район, г. Ярцево, ул. Энгельса, д. 1",55.068600608000004,32.7394831181
"Смоленская область г. Сафоново, ул. 40 лет Октября, д. 3",55.1530122469,33.2368397713
"Смоленская область г. Смоленск, ул. Губенко, д. № 5",54.8137750011,32.0479774475
"Смоленская область город Демидов, ул. Октябрьская, д. 9",55.2685358778,31.5157198906
"Смоленская область г. Сафоново, ул. Красногвардейская, 34",55.106983832,33.2403749228
"Смоленская область Краснинский район, пгт. Красный, ул. Советская, д. 17",54.5671170311,31.432421207399997
"Смоленская область Починковский район, г. Починок, ул. Красноармейская, д. 78",54.41861471520001,32.4405992031
"Смоленская область Ярцевский район, г. Ярцево, ул. Советская, д. 26а",55.0679647734,32.696986198400005
"Смоленская область г. Сафоново, ул. Октябрьская, д. 37",55.0920058022,33.2448756695
"Смоленская область г. Сафоново, ул. Ленина, д. 4а",55.1069500763,33.2377517223
"Смоленская область г.Велиж, ул. Володарского, д. 11",55.6049903504,31.1976367235
"Смоленская область Починковский район, г. Починок, ул. Красноармейская д. 11",54.407804111400004,32.4453306198
"Смоленская область Починковский район, г. Починок, ул. Толстого, д.30",54.409742924899994,32.4284166098
"Смоленская область г. Сафоново, ул. Энгельса, д. 6",55.1118535515,33.239752650300005
"Смоленская область г. Сафоново, ул. Советская, д. 52",55.1155936578,33.2399135828
"Смоленская область Ярцевский район, г. Ярцево, ул. Октябрьская, д. 8",55.0706370537,32.6853185892
"Смоленская область г.Велиж, ул. Недоговорова, д. 15",55.6079993563,31.1866986752
"Смоленская область Ярцевский район, г. Ярцево, ул. Школьная, д. 11",55.0703329756,32.6918309927
"Смоленская область Ярцевский район, г. Ярцево, ул. Советская, д. 24а",55.0682289378,32.6967555285
"Смоленская область г. Рославль, ул. Заслонова д. 2",53.9573102161,32.8689104319
"Смоленская область г.Велиж, ул.Советская, д. 11А",55.606299432700006,31.1935436726
"Смоленская область Рославльский район, д. М. Кириллы, ул. Совхозная, д. 2",53.979225363599994,32.9012900591
"Смоленская область г. Вязьма, ул. Докучаева, д. 2",55.2061695355,34.2815440893
"Смоленская область Новодугинский район, с. Новодугино ул. Советская д. 1",55.6324900737,34.2947673798
"Смоленская область г. Рославль, ул. Пролетарская, д. 65",53.955381636400006,32.8653860092
"Смоленская область г. Сафоново, л. Советская, д. 29",55.11506595270001,33.2393234968
"Смоленская область г. Рославль, ул. Энергетиков, д. 18-а",53.9383961838,32.8538739681
"Смоленская область г. Рославль, ул. Советская, д. 63",53.9460373363,32.8583103418
"Смоленская область г. Рославль, 15 микрорайон, д. 33",53.9457740784,32.8211364746
"Смоленская область Хиславичский район, п. Хиславичи, пер. Пушкина, д. 15",54.181133261899994,32.1536833048
"Смоленская область г. Вязьма, ул. Покровского, д. 2",55.208091842200005,34.293769598000004
"Смоленская область г. Сафоново, ул. Куйбышева, д. 2",55.151813752299994,33.234270215
"Смоленская область г. Смоленск, ул. Генерала Лукина, д. № 1",54.8115925762,32.061318755100004
"Смоленская область Духовщинский район, п. Озерный, ул. Парковая, д. 5",55.5780778208,32.405762672399995
"Смоленская область г. Вязьма, ул. Ленина, д. 75",55.221940114,34.3109035492
"Смоленская область г. Гагарин, ул. Ленина, д. 73",55.55428740560001,35.0181001425
"Смоленская область г. Дорогобуж, ул. Пушкина, д. 9",54.911976242799994,33.296416997899996
"Смоленская область г. Рославль, ул. Ленина, д. 57",53.940369756,32.872928381
"Смоленская область Сафоновский район, с. Издешково, ул. 1-я Ленинская, д. 3",55.1432331957,33.6196821928
"Смоленская область г. Ельня, ул. Пролетарская, д. 46.",54.5769092933,33.1833565235
"Смоленская область Кардымовский район, п. Кардымово, ул. Ленина, дом 66",54.886167064,32.4179667234
"Смоленская область г. Рославль, 34 микрорайон, д. 11",53.9383267124,32.8308552504
"Смоленская область Шумячский район, п. Шумячи, ул. Советская, д. 75",53.8547541984,32.4283468723
"Смоленская область г. Вязьма, ул. Ленина, д. 67 а",55.218008000699996,34.3051743507
"Смоленская область г. Гагарин, ул. П. Алексеева, д. 2",55.553073687,34.993885159499996
"Смоленская область Шумячский район, п. Шумячи, ул. Советская, д. 109",53.8545548585,32.420069575300005
"Смоленская область Духовщинский район, п. Озерный, ул. Строителей, д. 22",55.57502103,32.4040031433
"Смоленская область Дорогобужский район, пос. Верхнеднепровский, ул. Комсомольская, д. 20",54.9819727606,33.3373528719
"Смоленская область г. Вязьма, ул. Московская, д. 6",55.183936888199995,34.3354618549
"Смоленская область Темкинский район, с. Темкино, ул. Советская, д.28",55.0838238323,35.0043457747
"Смоленская область г. Гагарин, ул. Строителей, д. 50",55.5570363396,34.9883973598
"Смоленская область г. Смоленск, ул. Папанина, д. № 1",54.8122973949,32.1292591095
"Смоленская область г. Вязьма, ул. 25 Октября, д. 3а",55.2080857204,34.2985975742
"Смоленская область г. Ельня, ул. Кировская д. 1.",54.575842800299995,33.1997179985
"Смоленская область Дорогобужский район, пос. Верхнеднепровский, ул. Молодежная, д. 5",54.9840844094,33.3486664295
"Смоленская область Починковский район, г. Починок, ул. Кирова, д. 1",54.405140825100005,32.4412643909
"Смоленская область г. Гагарин, ул. Ленина, д. 14",55.5530403092,35.0058960915
"Смоленская область Сычевский район, город Сычевка, проспект Коммунистов, д.5",55.826120903,34.277381300900004
"Смоленская область г. Гагарин, ул. Гагарина, д. 43",55.555734716,34.9955642223
"Смоленская область г. Рославль, ул. Красноармейская, д. 9",53.9426495104,32.8367346525
"Смоленская область Руднянский район, п. Голынки, ул. Школьная, д. 5",54.865741201800006,31.3840985298
"Тамбовская область г. Тамбов, ул. Ударная, 2",52.7100393368,41.4078569412
"Тверская область г. Тверь, 1-й переулок Вагонников, 5",56.8875132421,35.842342972800004
"Тверская область г. Тверь, Петербургское шоссе, 42",56.874150710900004,35.8566069603
"Тверская область Андреапольский район, г. Андреаполь, ул. Парковая, д. 2",56.6503111128,32.2792589664
"Тверская область Андреапольский район, г. Андреаполь, пл. Ленина, д. 1",56.646500715200006,32.2707724571
"Тверская область г. Кимры, ул. 50 лет ВЛКСМ, 14",56.8614080396,37.3674094677
"Тверская область Молоковский район, п. Молоково, ул. Ленина, д. 22",58.164387277799996,36.7615950108
"Тверская область г. Тверь, улица Паши Савельевой, 4",56.8779351457,35.8493006229
"Тверская область г. Тверь, бульвар Шмидта, 15/13",56.873054296499994,35.8987176418
"Тверская область г. Тверь, улица Веселова, 33",56.8770235159,35.8551049232
"Тверская область г. Тверь, улица 2-я Грибоедова, 24",56.8852273833,35.8807253838
"Тверская область г. Тверь, Петербургское шоссе, 8",56.8715444754,35.8695620298
"Тверская область г. Тверь, улица Зинаиды Коноплянниковой, 22а",56.8741760254,35.9092521667
"Тверская область г. Тверь, бульвар Гусева, 42",56.8184585571,35.8911552429
"Тверская область г. Тверь, Октябрьский проспект, 71а",56.8245923565,35.8983689547
"Тверская область г. Тверь, ул. Железнодорожников, 53",56.8331413269,35.8947257996
"Тверская область г. Тверь, ул. Константина Заслонова, 4а",56.8473014832,35.859539032
"Тверская область г. Тверь, ул. Бориса Полевого, 15",56.8436912712,35.8419889212
"Тверская область г. Тверь, улица Достоевского, 10-а",56.8575984691,35.892366170900004
"Тверская область г. Тверь, Петербургское шоссе, 39",56.8729898005,35.854707956300004
"Тверская область Весьегонский район, г. Весьегонск, ул. Южная, 24а",58.6445730186,37.2613871098
"Тверская область г. Тверь, проспект Ленина, 25",56.850201105100005,35.8391672373
"Тверская область г. Тверь, проспект Чайковского, 5",56.8501434326,35.9041786194
"Тверская область Лихославльский район, г. Лихославль, ул. Лихославльская, 30 «Б»",57.1280411328,35.4651868343
"Тверская область Осташковский район, г. Осташков, ул. Володарского д. 13",57.1599939037,33.1012809277
"Тверская область Осташковский район, г. Осташков, пер. Осташковский, д. 4",57.1487077945,33.1143593788
"Тверская область Бологовский район, г. Бологое, ул. Гагарина, д. 5",57.88534545899999,34.0561714172
"Тверская область Бологовский район, г. Бологое, ул. Кирова, д. 35",57.8831562788,34.0430688858
"Тверская область Бологовский район, г. Бологое, Заозерный микрорайон, д. 9",57.8697013855,34.0499000549
"Тверская область Бологовский район, г. Бологое, Заозерный микрорайон, д. 1",57.8675079346,34.0521965027
"Тверская область Бологовский район, г. Бологое, Заводской микрорайон, д. 10",57.8920562068,34.0297865868
"Тверская область город Вышний Волочек, ул. Демьяна Бедного, д. 72/64",57.5906331668,34.5601344109
"Тверская область город Вышний Волочек, ул. Ямская, д. 98А",57.5980617682,34.5164251328
"Тверская область г. Тверь, улица Учительская, 6",56.8592770447,35.8817634583
"Тверская область Конаковский район, г. Конаково, ул. Гагарина, 31",56.712097168,36.7671585083
"Тверская область Конаковский район, г. Конаково, ул. пр. Ленина, 28",56.716580446,36.7697542906
"Тверская область Конаковский район, г. Конаково, пр. Ленина, 28",56.7165892776,36.7701995373
"Тверская область Конаковский район, г. Конаково, ул. Набережная Волги, 25",56.718538082100004,36.767635345500004
"Тверская область Конаковский район, г. Конаково, пр. Ленина, 11",56.7156791687,36.7745132446
"Тверская область Конаковский район, г. Конаково, ул. Энергетиков, 38",56.7165081848,36.7791519165
"Тверская область Конаковский район, г. Конаково, ул. Первомайская, 18",56.705242157,36.7665863037
"Тверская область Конаковский район, г. Конаково, ул. Баскакова, 3",56.71077170189999,36.783723235100005
"Тверская область Конаковский район, г. Конаково, ул. Баскакова, 11",56.7082519531,36.784233093299996
"Тверская область Конаковский район, г. Конаково, ул. Первомайская, 60",56.694984436000006,36.7624282837
"Тверская область Конаковский район, г. Конаково, ул. Свободы, 162",56.6874160767,36.7621192932
"Тверская область Конаковский район, г. Конаково, ул. Маяковского, 16",56.692085266099994,36.7716255188
"Тверская область Конаковский район, г. Конаково, ул. Строителей, 2",56.689254167200005,36.773793697399995
"Тверская область Конаковский район, г. Конаково, ул. Комсомольская, 9",56.685680464700006,36.7789703608
"Тверская область Конаковский район, г. Конаково, ул. Горького, 13",56.708138739,36.7795944214
"Тверская область Конаковский район, пос. Новозавидовский, ул. Фабричная, 7-а",56.5470911255,36.436446905100006
"Тверская область Конаковский район, пос. Редкино, ул. Калинина, 4-А",56.6718833221,36.290395259899995
"Тверская область Конаковский район, пос. Редкино, ул. Диева, 33-А",56.6640011828,36.2916505337
"Тверская область Кувшиновский район, г. Кувшиново, ул. Бумажников, д. 14",57.0219593199,34.1715681553
"Тверская область Кувшиновский район, г. Кувшиново, ул. Степана Разина, д. 55",57.015400540600005,34.163575172399995
"Тверская область Нелидовский район, г. Нелидово, ул. Кирова, д. 8",56.226093292200005,32.7840461731
"Тверская область Нелидовский район, г. Нелидово, ул. Правды, д. 17",56.2247957342,32.780086398099996
"Тверская область Нелидовский район, г. Нелидово, ул. Казанская, д. 5",56.223815918,32.7803115845
"Тверская область Нелидовский район, г. Нелидово, пл. Ленина, д. 1",56.2259368896,32.7712440491
"Тверская область Нелидовский район, г. Нелидово, ул. Советская, д. 40",56.230076975299994,32.7656936646
"Тверская область г. Ржев, Селижаровский проезд, д. 4а",56.276399004,34.2904382944
"Тверская область г. Ржев, Ленинградское шоссе, д. 5",56.2709960668,34.3158173561
"Тверская область г. Ржев, ул. Трудовая, д. 4",56.268881148199995,34.333090782199996
"Тверская область г. Ржев, ул. Урицкого, д. 93",56.267478088400004,34.3324792385
"Тверская область г. Ржев, ул. Волосковская горка, д. 2",56.264397729799995,34.3379616737
"Тверская область г. Ржев, ул. Краностроителей, д. 15",56.2621215609,34.352445602399996
"Тверская область г. Ржев, ул. Никиты Головни, д. 24",56.2763424171,34.3423658609
"Тверская область г. Ржев, ул. Карла Маркса, д. 41",56.2633460613,34.3235528469
"Тверская область г. Ржев, ул. Чайковского, д. 2",56.2554620957,34.3455898762
"Тверская область г. Ржев, ул. Пионерская, д. 40",56.2544250814,34.3577295542
"Тверская область г. Ржев, ул. Чернышевского, д. 1",56.2555046082,34.2933731079
"Тверская область г. Ржев, ул. Партизанская, д. 9/7",56.2573185195,34.322040081
"Тверская область г. Ржев, ул. Марата, д. 25",56.2515642067,34.3358749151
"Тверская область г. Ржев, Зубцовское шоссе, д. 3/58",56.246846276499994,34.3297970295
"Тверская область г. Ржев, Московское шоссе, д. 6а",56.242372199799995,34.3245667219
"Тверская область г. Ржев, ул. В. Степанченко, д. 27",56.25737639770001,34.353080749499995
"Тверская область пос. Солнечный, ул. Новая, д. 50",57.198336273,33.064169883699996
"Тверская область Сандовский район, поселок Сандово, улица Советская, дом 13а",58.4633331299,36.4111366272
"Тверская область Сандовский район, поселок Сандово, улица Школьная, дом 1",58.4587235809,36.422059536
"Тверская область г. Тверь, Третьяковский переулок, 17",56.8752089841,35.9271973372
"Тверская область г. Тверь, улица Новая Заря, 23",56.86994370520001,35.9255290031
"Тверская область г. Тверь, улица Дачная, 73",56.8892773605,35.9059435129
"Тверская область г. Тверь, улица Соминка, 65",56.884233870299994,35.9002572298
"Тверская область г. Тверь, Комсомольский проспект, 17/56",56.8729604841,35.914161801300004
"Тверская область г. Тверь, улица Екатерины Фарафоновой, 26",56.8698733401,35.9096181393
"Тверская область г. Тверь, улица Левитана, 28",56.8215423195,35.9111791849
"Тверская область г. Тверь, улица Можайского, 82",56.811570440699995,35.9126930237
"Тверская область г. Тверь, проспект Калинина, 10",56.8559677722,35.8737355471
"Тверская область г. Тверь, проспект Калинина, 20",56.855530756899995,35.8651310205
"Тверская область г. Тверь, улица Склизкова, 52А",56.8382542962,35.9164738655
"Тверская область г. Тверь, улица Желябова, 22",56.854293823199995,35.9080200195
"Тверская область г. Торжок, ул. Дзержинского, д. 100",57.044304795200006,34.9695897102
"Тверская область г. Торжок, ул. Карла Маркса, д. 25",57.0393552124,34.9675512314
"Тверская область г. Торжок, площадь Ананьина, 8",57.040674387299994,34.9546873569
"Тверская область г. Торжок, ул. Мира, д. 30-а",57.034145180900005,34.973881244699996
"Тверская область г. Торжок, ул. Гоголя, д. 2-а",57.03127570310001,34.95249331
"Тверская область г. Тверь, улица Левитана, 30",56.8208583021,35.9089583158
"Тверская область Удомельский район, г. Удомля, пр. Курчатова, д. 8",57.870907791899995,35.0139373541
"Тверская область г. Тверь, бульвар Гусева, 11",56.8237927307,35.9069595337
"Тверская область г. Тверь, ул. Виноградова, 4",56.8574342295,35.864186883
"Тверская область г. Тверь, площадь Славы, 3",56.8539772034,35.918586731
"Тверская область г. Тверь, Комсомольский проспект, 6",56.868169878,35.9144085646
"Тверская область г. Тверь, улица 2-я Грибоедова, 20/1",56.884403228800004,35.8854179382
"Тверская область г. Тверь, переулок Студенческий, 13",56.8548812866,35.9124641418
"Тверская область г. Тверь, ул. Баррикадная, 5",56.8500709534,35.872013091999996
"Тверская область Нелидовский район, г. Нелидово, ул. Заводская, д. 7",56.2194099426,32.7673072815
"Тверская область г. Ржев, Ленинградское шоссе, д. 42",56.269566275500004,34.323708415
"Тверская область г. Тверь, переулок Свободный, 28",56.86096229,35.906919837
"Тверская область г. Тверь, Студенческий переулок, 33",56.860660553,35.9152565002
"Тверская область г. Тверь, Спортивный переулок, 12",56.838847032299995,35.900766849499995
"Тверская область г. Тверь, улица 1-я Суворова, 19",56.8445333008,35.895445346799995
"Тверская область г. Тверь, Волоколамский проспект, 10",56.8419514077,35.9141564369
"Тверская область г. Тверь, Волоколамский проспект, 20",56.838116381000006,35.9094142914
"Тверская область г. Тверь, улица Советская, 21",56.8591079712,35.91639328
"Тверская область г. Тверь, Спортивный переулок, 11",56.8373680115,35.901638031
"Тверская область г. Тверь, улица Советская, 4",56.8605575562,35.8996200562
"Тверская область г. Тверь, улица Александра Завидова, 24",56.8356895774,35.9023278952
"Тверская область г. Тверь, проспект Чайковского, 19",56.844493866,35.901958465599996
"Тверская область г. Тверь, Молодежный бульвар, 10",56.882495891800005,35.8342427015
"Тверская область г. Тверь, переулок Никитина, 12",56.8732184675,35.8858215809
"Тверская область г. Тверь, улица Благоева, 2-а",56.8692371164,35.89389503
"Тверская область г. Тверь, ул. Спартака, 39",56.8517880538,35.8768737316
"Тверская область г. Тверь, Молодежный бульвар, 10/2",56.8840433707,35.8347469568
"Тверская область г. Тверь, улица Розы Люксембург, 116",56.8649621158,35.9487462044
"Тверская область г. Тверь, ул. Ржевская, 12",56.85621707399999,35.846157074000004
"Тверская область г. Тверь, проспект Ленина, 16",56.84994002689999,35.832412719699995
"Тверская область г. Тверь, ул. Маршала Конева, 1",56.849306400100005,35.848056078
"Тверская область г. Тверь, Ремесленный проезд, 5",56.8532898731,35.8409160376
"Тверская область г. Тверь, проспект 50 лет Октября, 20-Б",56.8474054476,35.8088582754
"Тверская область г. Тверь, улица Красина, 40",56.8780758454,35.904875993699996
"Тверская область г. Тверь, улица Мусоргского, 5",56.8692550659,35.9001541138
"Тверская область г. Тверь, улица Академика Туполева, 105",56.8638507701,35.9580266476
"Тверская область г. Тверь, улица Горького, 126",56.8694076538,35.8916320801
"Тверская область г. Тверь, ул. Академическая, № 18",56.8481887221,35.8360558748
"Тверская область г. Тверь, ул. Громова, 1",56.8433812683,35.7760846958
"Тверская область г. Тверь, ул. Карбышева, 1",56.8365581975,35.877935886399996
"Тверская область г. Тверь, поселок Химинститута, 58",56.7955780029,36.0277671814
"Тверская область г. Тверь, Петербургское шоссе, 95",56.874402823000004,35.8368659019
"Тверская область г. Тверь, бульвар Шмидта, 13/16",56.873543875900005,35.8965450525
"Тверская область г. Тверь, улица Академика Туполева, 118",56.8643932517,35.958917141
"Тверская область г. Тверь, ул. Академическая, 18",56.8482415266,35.836286544800004
"Тверская область г. Тверь, улица Орджоникидзе, 32",56.8385712058,35.9294825792
"Тверская область г. Тверь, улица Линейная, 81",56.817291228,35.9311509132
"Тверская область г. Тверь, проспект 50 лет Октября, 3",56.8470387404,35.8182245493
"Тверская область г. Тверь, площадь Гагарина, 1",56.848323822,35.9422302246
"Тверская область г. Тверь, улица Орджоникидзе, 39",56.8354870921,35.9285116196
"Тверская область г. Тверь, улица 15 лет Октября, 51/18",56.8397331846,35.9246009588
"Тверская область г. Торжок, Ленинградское шоссе, д. 63",57.0685295556,34.9819600582
"Тверская область г. Тверь, проспект 50 лет Октября, 46",56.8446271845,35.7945460081
"Тверская область г. Тверь, проспект 50 лет Октября, 40-А",56.846774708999995,35.798397660300004
"Тверская область г. Тверь, ул. Маршала Конева, 73-А",56.8433010559,35.8302032948
"Тверская область г. Тверь, улица Вагжанова, 14 В",56.849755222,35.9381192923
"Тверская область г. Тверь, улица Орджоникидзе, 53, корпус В",56.8303482947,35.9261888266
"Тверская область г. Тверь, улица Тамары Ильиной, 1",56.841049194300005,35.9201812744
"Тверская область г. Тверь, улица Орджоникидзе, 50",56.8324702251,35.9219026566
"Тверская область г. Тверь, проспект Победы, 49/21",56.8386122864,35.9342247248
"Тверская область г. Тверь, улица Склизкова, 95",56.8345773621,35.9364670515
"Тверская область г. Тверь, бульвар Цанова, 1",56.8352376522,35.9082019329
"Тверская область г. Тверь, улица Озерная, 12",56.8427798401,35.9261512756
"Тверская область г. Тверь, улица Фадеева, 42",56.8333506589,35.9186732769
"Тверская область г. Тверь, ул. Ткача, 18",56.842098111000006,35.8398538828
"Тверская область г. Тверь, улица Вагжанова, 2",56.8536682129,35.9285011292
"Тверская область г. Тверь, проспект Победы, 37",56.8422594839,35.9250247478
"Тверская область г. Тверь, улица Орджоникидзе, 25в",56.8398124091,35.934256911300004
"Тверская область г. Тверь, Октябрьский проспект, 57",56.826092331800005,35.901018977199996
"Тверская область г. Тверь, улица Ипподромная, 26",56.835231783000005,35.9186840057
"Тверская область г. Торжок, Ленинградское шоссе, 34",57.0648373509,34.9835264683
"Тверская область г. Торжок, Ленинградское шоссе, д. 19",57.06051473,34.976091384899995
"Тверская область г. Торжок, ул. Энгельса, д. 4",57.0491632666,34.973039031
"Тверская область г. Торжок, ул. Луначарского, д. 132 В",57.059228346800005,34.9574071169
"Тверская область г. Тверь, проспект Победы, 57",56.8375559119,35.9389024973
"Тверская область г. Торжок, ул. Луначарского, д. 35",57.045953536899994,34.9599230289
"Тверская область Вышневолоцкий район, пос. Красномайский, ул. Кирова, д. 33",57.626798801899994,34.430213570599996
"Тверская область г. Тверь, Волоколамский проспект, 7",56.846589886000004,35.922186970700004
"Тверская область г. Торжок, ул. Лермонтова, д. 6",57.0369035238,34.973419904699995
"Тверская область г. Торжок, Калининское шоссе, д. 29",57.032107670100004,34.994443059
"Тверская область г. Торжок, ул. Кирова, д. 31",57.0469252389,34.962578415900005
"Тверская область г. Торжок, ул. Гражданская, д. 5",57.0384679533,34.9512058496
"Тверская область г. Тверь, улица Можайского, 63",56.8207168579,35.9010505676
"Тверская область г. Торжок, ул. Володарского, д. 3",57.040890354,34.9530243874
"Тверская область г. Торжок, ул. Старицкая, д. 102",57.0229812873,34.9560070038
"Тверская область г. Торжок, ул. Дзержинского, д. 119",57.054648344300006,34.9729317427
"Тверская область г. Торжок, ул. Студенческая, д. 3",57.040496359799995,34.9773037434
"Тверская область г. Торжок, Калининское шоссе, 16г",57.0294482295,34.9913156033
"Тверская область г. Тверь, Сахаровское шоссе, 12",56.865383148199996,35.970947265599996
"Тверская область город Вышний Волочек, ул. Марины Расковой, д. 73",57.591633701499994,34.563454985599996
"Тверская область город Вышний Волочек, Московское шоссе, д. 107 А",57.552667280600005,34.5792263746
"Тверская область г. Торжок, ул. Белинского, д. 12",57.0435956678,34.9531209469
"Тверская область город Вышний Волочек, Красный городок, д. 239",57.5876227713,34.592396020900004
"Тверская область Конаковский район, г. Конаково, ул. Энергетиков, 12",56.7137836462,36.770837903
"Тверская область Вышневолоцкий район, пос. Зеленогорский, ул. Микробиологов, д. 40",57.5097058833,34.576501250300005
"Тверская область город Вышний Волочек, ул. Вагжанова, д. 30",57.5915330743,34.5570874214
"Тверская область г. Ржев, ул. Центральная, д. 17",56.2671086967,34.2800045013
"Тверская область город Вышний Волочек, Казанский проспект, д. 98-100",57.595488953,34.5601612329
"Тверская область г. Ржев, ул. Никиты Головни, д. 31",56.2772746011,34.3389487267
"Тверская область Конаковский район, пос. Редкино, ул. Правды, 8",56.646565601400006,36.2849664688
"Тверская область Конаковский район, пос. Редкино, ул. Фадеева, 3",56.674412096000005,36.291698813400004
"Тверская область Конаковский район, г. Конаково, ул. Гагарина, 23",56.712097168,36.7630958557
"Тверская область Старицкий район, г. Старица, ул. Советская, д. 8",56.5055323014,34.9379557371
"Тверская область Конаковский район, г. Конаково, ул. Горького, 3",56.7097146673,36.7770123482
"Тверская область Бологовский район, г. Бологое, ул. Дзержинского, д. 11",57.882450103800004,34.062442779499996
"Тверская область Кувшиновский район, г. Кувшиново, ул. Октябрьская, д. 16",57.0284001649,34.1657209396
"Тверская область Нелидовский район, г. Нелидово, ул. Лесная, д. 13",56.2118911743,32.7719841003
"Тверская область Кувшиновский район, г. Кувшиново, ул. Горячёва, д. 64",57.037525217299994,34.1759562492
"Тверская область Нелидовский район, г. Нелидово, ул. Пионерская, д. 5",56.214472698,32.7753067017
"Тверская область Кувшиновский район, г. Кувшиново, Пионерский бульвар, д. 9",57.031985065600004,34.1803979874
"Тверская область Кувшиновский район, г. Кувшиново, ул. 8 Марта, д. 5",57.0308728492,34.1818249226
"Тверская область Нелидовский район, г. Нелидово, ул. Кирова, д. 10",56.227031707799995,32.782398223899996
"Тверская область г. Кимры, ул. Коммунистическая, 8",56.853317260699995,37.368888855
"Тульская область г. Алексин, ул. Северная, д. 23",54.5054142822,37.0615921021
"Тульская область г. Алексин, ул. Школьная, д. 4",54.4831972296,36.9902801514
"Тульская область г. Алексин, ул. Трудовые резервы, д. 35",54.4937386993,37.064378857600005
"Тульская область г. Алексин, ул. Ленина, д. 20",54.4987420638,37.0672059059
"Тульская область г. Алексин, ул. Баумана, д. 6",54.5044314514,37.0693130493
"Тульская область г. Алексин, ул. Центральная, д. 5",54.518540779,37.0517992973
"Тульская область г. Алексин, ул. Мира, д. 19",54.501804219499995,37.0661062002
"Тульская область г. Алексин, ул. 50 лет Октября, д. 10",54.5241668834,37.083465456999996
"Тульская область г. Алексин, ул. Болотова, д. 6",54.503109381899996,37.1228832006
"Тульская область г. Алексин, ул. 50 лет ВЛКСМ, д. 2",54.5239209327,37.0722323656
"Тульская область г. Богородицк, ул. Кирпичная, д. 14",53.7576933072,38.1194150448
"Тульская область г. Богородицк, ул. Урицкого, д. 60",53.773617315500005,38.1201070547
"Тульская область г. Богородицк, ул. Пролетарская, д. 68",53.77453350729999,38.1341511011
"Тульская область г. Богородицк, ул. Вересаева, д. 4",53.7673873146,38.147143721599996
"Тульская область г. Донской, ул. Октябрьская, д. 105",53.965004708,38.299080133400004
"Тульская область г. Донской, ул. Октябрьская, д. 91",53.965957741400004,38.307105302800004
"Тульская область Заокский район, р. п. Заокский, ул. Северная, д. 7",54.7305988713,37.3936468363
"Тульская область Заокский район, р. п. Заокский, ул. Поленова, д. 17",54.7330644312,37.3992043734
"Тульская область г. Новомосковск, ул. Школьная, д. 1",54.0095026213,38.269082307800005
"Тульская область г. Новомосковск, ул. Демкина, д. 7",54.025028476,38.264721036
"Тульская область г. Новомосковск, ул. Дружбы, д. 8",54.0250347784,38.271228075
"Тульская область г. Новомосковск, ул. Бережного, д. 16",54.0139724929,38.2924711704
"Тульская область г. Узловая, ул. Мира, д. 5А",53.9819919429,38.1873178482
"Тульская область г. Узловая, ул. Октябрьская, д. 21",53.9767772451,38.1659567356
"Тульская область г. Узловая, ул. Беклемищева, д. 48",53.9738714951,38.1610965729
"Тульская область г. Узловая, ул. Первомайская, д. 75",53.9848403497,38.157046437300004
"Тульская область г. Узловая, ул. 14 Декабря, д. 32",53.964070587799995,38.1640738249
"Тульская область г. Узловая, ул. Трудовые резервы, д. 7",53.968356007299995,38.1630706787
"Тульская область г. Узловая, ул. Трудовые резервы, д. 13",53.9699463601,38.1612789631
"Тульская область г. Узловая, ул. Смоленского, д. 3",53.9801559895,38.1484472752
"Тульская область Узловский район, пос. Брусянский, ул. Пугачева, д. 53",53.9991569519,38.0962333679
"Тульская область г. Узловая, ул. Смоленского, д. 9а",53.980228545900005,38.1456041336
"Тульская область г. Щекино, ул. Пионерская, д. 39",53.9979569093,37.5120180845
"Тульская область г. Щекино, ул. Учебная, д. 7",53.9960459775,37.5024533272
"Тульская область г. Щекино, ул. Советская, д. 40",54.00095557109999,37.5091964006
"Тульская область г. Щекино, ул. Свободы, д. 10",54.0040804993,37.503337860100004
"Тульская область г. Щекино, ул. Ленина, д. 36",54.0083299098,37.5184178352
